Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,*,0.982739,0.986353,0.441185,0.984543,4962,1486,2809068885,2530026864.000000,0.000000,511450,.,.,287638.000000,189783.000000,,1.51561520263,502622,.,.,283854.000000,187983.000000,,1.50999824452,8828,.,.,3784.000000,1800.000000,,2.10222222222,947505,.,.,613277.000000,308150.000000,,1.99018984261,522254,.,.,324936.000000,187739.000000,,1.730785825,7226,.,.,6064.000000,1031.000000,,5.88166828322,418025,.,.,282277.000000,119380.000000,,2.36452504607
INDEL,*,*,PASS,*,QUAL,*,0.982739,0.986353,0.441185,0.984543,4962,1486,2809068885,2530026864.000000,0.000000,511450,.,.,287638.000000,189783.000000,,1.51561520263,502622,.,.,283854.000000,187983.000000,,1.50999824452,8828,.,.,3784.000000,1800.000000,,2.10222222222,947505,.,.,613277.000000,308150.000000,,1.99018984261,522254,.,.,324936.000000,187739.000000,,1.730785825,7226,.,.,6064.000000,1031.000000,,5.88166828322,418025,.,.,282277.000000,119380.000000,,2.36452504607
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,ALL,*,QUAL,*,0.978537,0.981561,0.51691,0.980047,2964,884,83977437.000000,61660970.000000,0.000000,227184,.,.,123428.000000,86734.000000,,1.4230636198,222308,.,.,121229.000000,85443.000000,,1.41882892689,4876,.,.,2199.000000,1291.000000,,1.70333075136,489900,.,.,319924.000000,154523.000000,,2.07039728714,232302,.,.,142203.000000,85342.000000,,1.66627217548,4364,.,.,3417.000000,845.000000,,4.04378698225,253234,.,.,174304.000000,68336.000000,,2.55069070475
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,PASS,*,QUAL,*,0.978537,0.981561,0.51691,0.980047,2964,884,83977437.000000,61660970.000000,0.000000,227184,.,.,123428.000000,86734.000000,,1.4230636198,222308,.,.,121229.000000,85443.000000,,1.41882892689,4876,.,.,2199.000000,1291.000000,,1.70333075136,489900,.,.,319924.000000,154523.000000,,2.07039728714,232302,.,.,142203.000000,85342.000000,,1.66627217548,4364,.,.,3417.000000,845.000000,,4.04378698225,253234,.,.,174304.000000,68336.000000,,2.55069070475
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.987132,0.994869,0.921579,0.990986,17,1,38076769.000000,5981362.000000,0.000000,3808,.,.,2260.000000,1359.000000,,1.6629874908,3759,.,.,2231.000000,1354.000000,,1.64771048744,49,.,.,29.000000,5.000000,,5.8,49706,.,.,33644.000000,15200.000000,,2.21342105263,3878,.,.,2481.000000,1353.000000,,1.83370288248,20,.,.,19.000000,1.000000,,19.0,45808,.,.,31144.000000,13846.000000,,2.24931388127
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.987132,0.994869,0.921579,0.990986,17,1,38076769.000000,5981362.000000,0.000000,3808,.,.,2260.000000,1359.000000,,1.6629874908,3759,.,.,2231.000000,1354.000000,,1.64771048744,49,.,.,29.000000,5.000000,,5.8,49706,.,.,33644.000000,15200.000000,,2.21342105263,3878,.,.,2481.000000,1353.000000,,1.83370288248,20,.,.,19.000000,1.000000,,19.0,45808,.,.,31144.000000,13846.000000,,2.24931388127
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,ALL,*,QUAL,*,0.949347,0.966717,0.609871,0.957953,738,242,26604713.000000,18474893.000000,0.000000,27797,.,.,15803.000000,7519.000000,,2.10174225296,26389,.,.,15274.000000,7368.000000,,2.0730184582,1408,.,.,529.000000,151.000000,,3.50331125828,76936,.,.,57049.000000,17292.000000,,3.29915567893,29016,.,.,20845.000000,7328.000000,,2.84456877729,999,.,.,957.000000,34.000000,,28.1470588235,46921,.,.,35247.000000,9930.000000,,3.54954682779
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,PASS,*,QUAL,*,0.949347,0.966717,0.609871,0.957953,738,242,26604713.000000,18474893.000000,0.000000,27797,.,.,15803.000000,7519.000000,,2.10174225296,26389,.,.,15274.000000,7368.000000,,2.0730184582,1408,.,.,529.000000,151.000000,,3.50331125828,76936,.,.,57049.000000,17292.000000,,3.29915567893,29016,.,.,20845.000000,7328.000000,,2.84456877729,999,.,.,957.000000,34.000000,,28.1470588235,46921,.,.,35247.000000,9930.000000,,3.54954682779
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,11376,.,.,3831.000000,7517.000000,,0.509644805108,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,11376,.,.,3831.000000,7517.000000,,0.509644805108
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,11376,.,.,3831.000000,7517.000000,,0.509644805108,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,11376,.,.,3831.000000,7517.000000,,0.509644805108
