Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,*,0.980454,0.996551,0.352861,0.988437,1276,210,2796132093,2525907721.000000,0.000000,522965,.,.,293947.000000,194151.000000,,1.5140122894,512743,.,.,290387.000000,191486.000000,,1.51649206731,10222,.,.,3560.000000,2665.000000,,1.33583489681,826108,.,.,527378.000000,278965.000000,,1.8904808847,532763,.,.,331335.000000,191535.000000,,1.7298927089,1844,.,.,1178.000000,661.000000,,1.78214826021,291501,.,.,194865.000000,86769.000000,,2.24579054732
INDEL,*,*,PASS,*,QUAL,*,0.980454,0.996551,0.352861,0.988437,1276,210,2796132093,2525907721.000000,0.000000,522965,.,.,293947.000000,194151.000000,,1.5140122894,512743,.,.,290387.000000,191486.000000,,1.51649206731,10222,.,.,3560.000000,2665.000000,,1.33583489681,826108,.,.,527378.000000,278965.000000,,1.8904808847,532763,.,.,331335.000000,191535.000000,,1.7298927089,1844,.,.,1178.000000,661.000000,,1.78214826021,291501,.,.,194865.000000,86769.000000,,2.24579054732
INDEL,*,GRCh37_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,ALL,*,QUAL,*,0.972456,0.997036,0.388644,0.984593,609,26,83498987.000000,62527997.000000,0.000000,227816,.,.,126331.000000,85191.000000,,1.4829148619,221541,.,.,124575.000000,83501.000000,,1.49189830062,6275,.,.,1756.000000,1690.000000,,1.03905325444,377528,.,.,238227.000000,131703.000000,,1.80881984465,230120,.,.,142334.000000,83507.000000,,1.70445591388,684,.,.,332.000000,351.000000,,0.945868945869,146724,.,.,95561.000000,47845.000000,,1.9973037935
INDEL,*,GRCh37_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,PASS,*,QUAL,*,0.972456,0.997036,0.388644,0.984593,609,26,83498987.000000,62527997.000000,0.000000,227816,.,.,126331.000000,85191.000000,,1.4829148619,221541,.,.,124575.000000,83501.000000,,1.49189830062,6275,.,.,1756.000000,1690.000000,,1.03905325444,377528,.,.,238227.000000,131703.000000,,1.80881984465,230120,.,.,142334.000000,83507.000000,,1.70445591388,684,.,.,332.000000,351.000000,,0.945868945869,146724,.,.,95561.000000,47845.000000,,1.9973037935
INDEL,*,GRCh37_AllTandemRepeats_201to10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.926203,0.989801,0.846272,0.956947,19,34,34889739.000000,12410506.000000,0.000000,5881,.,.,3471.000000,2121.000000,,1.63649222065,5447,.,.,3186.000000,2018.000000,,1.57879088206,434,.,.,285.000000,103.000000,,2.76699029126,36994,.,.,24900.000000,11289.000000,,2.2056869519,5629,.,.,3543.000000,2024.000000,,1.75049407115,58,.,.,48.000000,9.000000,,5.33333333333,31307,.,.,21309.000000,9256.000000,,2.30218236819
INDEL,*,GRCh37_AllTandemRepeats_201to10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.926203,0.989801,0.846272,0.956947,19,34,34889739.000000,12410506.000000,0.000000,5881,.,.,3471.000000,2121.000000,,1.63649222065,5447,.,.,3186.000000,2018.000000,,1.57879088206,434,.,.,285.000000,103.000000,,2.76699029126,36994,.,.,24900.000000,11289.000000,,2.2056869519,5629,.,.,3543.000000,2024.000000,,1.75049407115,58,.,.,48.000000,9.000000,,5.33333333333,31307,.,.,21309.000000,9256.000000,,2.30218236819
INDEL,*,GRCh37_AllTandemRepeats_51to200bp_slop5.bed.gz,ALL,*,QUAL,*,0.961816,0.992384,0.609001,0.976861,214,54,30037113.000000,20577390.000000,0.000000,35198,.,.,19143.000000,10301.000000,,1.8583632657,33854,.,.,18559.000000,10080.000000,,1.84117063492,1344,.,.,584.000000,221.000000,,2.64253393665,97054,.,.,70584.000000,22629.000000,,3.1191833488,37659,.,.,26428.000000,10084.000000,,2.62078540262,289,.,.,175.000000,113.000000,,1.54867256637,59106,.,.,43981.000000,12432.000000,,3.53772522523
INDEL,*,GRCh37_AllTandemRepeats_51to200bp_slop5.bed.gz,PASS,*,QUAL,*,0.961816,0.992384,0.609001,0.976861,214,54,30037113.000000,20577390.000000,0.000000,35198,.,.,19143.000000,10301.000000,,1.8583632657,33854,.,.,18559.000000,10080.000000,,1.84117063492,1344,.,.,584.000000,221.000000,,2.64253393665,97054,.,.,70584.000000,22629.000000,,3.1191833488,37659,.,.,26428.000000,10084.000000,,2.62078540262,289,.,.,175.000000,113.000000,,1.54867256637,59106,.,.,43981.000000,12432.000000,,3.53772522523
INDEL,*,GRCh37_AllTandemRepeats_gt10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.0,,1.0,,0,0,6726259.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1420,.,.,995.000000,380.000000,,2.61842105263,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1420,.,.,995.000000,380.000000,,2.61842105263
INDEL,*,GRCh37_AllTandemRepeats_gt10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.0,,1.0,,0,0,6726259.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1420,.,.,995.000000,380.000000,,2.61842105263,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1420,.,.,995.000000,380.000000,,2.61842105263
