Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,*,0.992803,0.996245,0.441041,0.994521,1200,316,2809068885,2530026864.000000,0.000000,511440,.,.,287634.000000,189777.000000,,1.51564204303,507759,.,.,285702.000000,188625.000000,,1.51465606362,3681,.,.,1932.000000,1152.000000,,1.67708333333,951430,.,.,619185.000000,305631.000000,,2.02592341745,529813,.,.,330919.000000,188589.000000,,1.75470997778,1997,.,.,1677.000000,274.000000,,6.1204379562,419620,.,.,286589.000000,116768.000000,,2.45434536859
INDEL,*,*,PASS,*,QUAL,*,0.992803,0.996245,0.441041,0.994521,1200,316,2809068885,2530026864.000000,0.000000,511440,.,.,287634.000000,189777.000000,,1.51564204303,507759,.,.,285702.000000,188625.000000,,1.51465606362,3681,.,.,1932.000000,1152.000000,,1.67708333333,951430,.,.,619185.000000,305631.000000,,2.02592341745,529813,.,.,330919.000000,188589.000000,,1.75470997778,1997,.,.,1677.000000,274.000000,,6.1204379562,419620,.,.,286589.000000,116768.000000,,2.45434536859
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,ALL,*,QUAL,*,0.99654,0.997277,0.525892,0.996908,424,142,83977437.000000,61660970.000000,0.000000,227180,.,.,123425.000000,86733.000000,,1.4230454383,226394,.,.,123072.000000,86556.000000,,1.42187716623,786,.,.,353.000000,177.000000,,1.99435028249,501894,.,.,328662.000000,157489.000000,,2.08688860809,237304,.,.,145649.000000,86521.000000,,1.68339478277,648,.,.,483.000000,144.000000,,3.35416666667,263942,.,.,182530.000000,70824.000000,,2.57723370609
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,PASS,*,QUAL,*,0.99654,0.997277,0.525892,0.996908,424,142,83977437.000000,61660970.000000,0.000000,227180,.,.,123425.000000,86733.000000,,1.4230454383,226394,.,.,123072.000000,86556.000000,,1.42187716623,786,.,.,353.000000,177.000000,,1.99435028249,501894,.,.,328662.000000,157489.000000,,2.08688860809,237304,.,.,145649.000000,86521.000000,,1.68339478277,648,.,.,483.000000,144.000000,,3.35416666667,263942,.,.,182530.000000,70824.000000,,2.57723370609
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.965599,0.987584,0.907719,0.976468,22,24,38076769.000000,5981362.000000,0.000000,3808,.,.,2260.000000,1359.000000,,1.6629874908,3677,.,.,2178.000000,1319.000000,,1.65125094769,131,.,.,82.000000,40.000000,,2.05,41894,.,.,27532.000000,13742.000000,,2.00349294135,3818,.,.,2455.000000,1320.000000,,1.85984848485,48,.,.,41.000000,7.000000,,5.85714285714,38028,.,.,25036.000000,12415.000000,,2.01659283125
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.965599,0.987584,0.907719,0.976468,22,24,38076769.000000,5981362.000000,0.000000,3808,.,.,2260.000000,1359.000000,,1.6629874908,3677,.,.,2178.000000,1319.000000,,1.65125094769,131,.,.,82.000000,40.000000,,2.05,41894,.,.,27532.000000,13742.000000,,2.00349294135,3818,.,.,2455.000000,1320.000000,,1.85984848485,48,.,.,41.000000,7.000000,,5.85714285714,38028,.,.,25036.000000,12415.000000,,2.01659283125
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,ALL,*,QUAL,*,0.979708,0.989854,0.635787,0.984755,230,58,26604713.000000,18474893.000000,0.000000,27794,.,.,15801.000000,7518.000000,,2.10175578611,27230,.,.,15516.000000,7412.000000,,2.09336211549,564,.,.,285.000000,106.000000,,2.68867924528,84434,.,.,62204.000000,19541.000000,,3.18325571875,30440,.,.,22107.000000,7415.000000,,2.9813890762,312,.,.,265.000000,41.000000,,6.46341463415,53682,.,.,39832.000000,12085.000000,,3.29598676045
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,PASS,*,QUAL,*,0.979708,0.989854,0.635787,0.984755,230,58,26604713.000000,18474893.000000,0.000000,27794,.,.,15801.000000,7518.000000,,2.10175578611,27230,.,.,15516.000000,7412.000000,,2.09336211549,564,.,.,285.000000,106.000000,,2.68867924528,84434,.,.,62204.000000,19541.000000,,3.18325571875,30440,.,.,22107.000000,7415.000000,,2.9813890762,312,.,.,265.000000,41.000000,,6.46341463415,53682,.,.,39832.000000,12085.000000,,3.29598676045
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,3381,.,.,1822.000000,1539.000000,,1.18388564003,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,3381,.,.,1822.000000,1539.000000,,1.18388564003
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,3381,.,.,1822.000000,1539.000000,,1.18388564003,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,3381,.,.,1822.000000,1539.000000,,1.18388564003
