Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,*,0.988634,0.985438,0.456615,0.987034,2764,4316,2809068885,2530026864.000000,0.000000,511450,.,.,287638.000000,189783.000000,,1.51561520263,505637,.,.,283256.000000,189482.000000,,1.49489661287,5813,.,.,4382.000000,301.000000,,14.5581395349,996123,.,.,628768.000000,339377.000000,,1.8527124702,533396,.,.,333453.000000,189914.000000,,1.75581052476,7882,.,.,5036.000000,2783.000000,,1.8095580309,454845,.,.,290279.000000,146680.000000,,1.97899509136
INDEL,*,*,PASS,*,QUAL,*,0.988634,0.985438,0.456615,0.987034,2764,4316,2809068885,2530026864.000000,0.000000,511450,.,.,287638.000000,189783.000000,,1.51561520263,505637,.,.,283256.000000,189482.000000,,1.49489661287,5813,.,.,4382.000000,301.000000,,14.5581395349,996123,.,.,628768.000000,339377.000000,,1.8527124702,533396,.,.,333453.000000,189914.000000,,1.75581052476,7882,.,.,5036.000000,2783.000000,,1.8095580309,454845,.,.,290279.000000,146680.000000,,1.97899509136
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,ALL,*,QUAL,*,0.982098,0.985006,0.518013,0.98355,1931,1343,83977437.000000,61660970.000000,0.000000,227181,.,.,123426.000000,86733.000000,,1.42305696794,223114,.,.,120199.000000,86662.000000,,1.38698622234,4067,.,.,3227.000000,71.000000,,45.4507042254,494125,.,.,302933.000000,175719.000000,,1.72396269043,234591,.,.,143067.000000,86685.000000,,1.65042394878,3571,.,.,1659.000000,1893.000000,,0.876386687797,255963,.,.,158207.000000,87141.000000,,1.81552885553
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,PASS,*,QUAL,*,0.982098,0.985006,0.518013,0.98355,1931,1343,83977437.000000,61660970.000000,0.000000,227181,.,.,123426.000000,86733.000000,,1.42305696794,223114,.,.,120199.000000,86662.000000,,1.38698622234,4067,.,.,3227.000000,71.000000,,45.4507042254,494125,.,.,302933.000000,175719.000000,,1.72396269043,234591,.,.,143067.000000,86685.000000,,1.65042394878,3571,.,.,1659.000000,1893.000000,,0.876386687797,255963,.,.,158207.000000,87141.000000,,1.81552885553
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.989233,0.979955,0.934448,0.984572,16,50,38076769.000000,5981362.000000,0.000000,3808,.,.,2260.000000,1359.000000,,1.6629874908,3767,.,.,2237.000000,1349.000000,,1.65826538176,41,.,.,23.000000,10.000000,,2.3,60883,.,.,40707.000000,19008.000000,,2.1415719697,3911,.,.,2514.000000,1353.000000,,1.85809312639,80,.,.,60.000000,20.000000,,3.0,56892,.,.,38133.000000,17635.000000,,2.1623476042
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.989233,0.979955,0.934448,0.984572,16,50,38076769.000000,5981362.000000,0.000000,3808,.,.,2260.000000,1359.000000,,1.6629874908,3767,.,.,2237.000000,1349.000000,,1.65826538176,41,.,.,23.000000,10.000000,,2.3,60883,.,.,40707.000000,19008.000000,,2.1415719697,3911,.,.,2514.000000,1353.000000,,1.85809312639,80,.,.,60.000000,20.000000,,3.0,56892,.,.,38133.000000,17635.000000,,2.1623476042
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,ALL,*,QUAL,*,0.98543,0.975932,0.675808,0.980658,245,420,26604713.000000,18474893.000000,0.000000,27796,.,.,15802.000000,7519.000000,,2.10160925655,27391,.,.,15593.000000,7489.000000,,2.08212044332,405,.,.,209.000000,30.000000,,6.96666666667,96890,.,.,71118.000000,22440.000000,,3.1692513369,30655,.,.,22223.000000,7499.000000,,2.96346179491,756,.,.,575.000000,161.000000,,3.57142857143,65479,.,.,48320.000000,14780.000000,,3.26928281461
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,PASS,*,QUAL,*,0.98543,0.975932,0.675808,0.980658,245,420,26604713.000000,18474893.000000,0.000000,27796,.,.,15802.000000,7519.000000,,2.10160925655,27391,.,.,15593.000000,7489.000000,,2.08212044332,405,.,.,209.000000,30.000000,,6.96666666667,96890,.,.,71118.000000,22440.000000,,3.1692513369,30655,.,.,22223.000000,7499.000000,,2.96346179491,756,.,.,575.000000,161.000000,,3.57142857143,65479,.,.,48320.000000,14780.000000,,3.26928281461
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,6661,.,.,2971.000000,3638.000000,,0.816657504123,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,6661,.,.,2971.000000,3638.000000,,0.816657504123
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,6661,.,.,2971.000000,3638.000000,,0.816657504123,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,6661,.,.,2971.000000,3638.000000,,0.816657504123
