Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,*,0.392992,0.366427,0.408701,0.379245,127749,66229,2809068885,2530414070.000000,0.000000,504830,.,.,282338.000000,189530.000000,,1.48967445787,198394,.,.,92879.000000,100233.000000,,0.926630949887,306436,.,.,189459.000000,89297.000000,,2.12167262058,933577,.,.,584567.000000,323046.000000,,1.80954724714,202276,.,.,100678.000000,100208.000000,,1.00469024429,349747,.,.,247352.000000,93099.000000,,2.65687064308,381554,.,.,236537.000000,129739.000000,,1.82317576057
INDEL,*,*,PASS,*,QUAL,*,0.392992,0.366427,0.408701,0.379245,127749,66229,2809068885,2530414070.000000,0.000000,504830,.,.,282338.000000,189530.000000,,1.48967445787,198394,.,.,92879.000000,100233.000000,,0.926630949887,306436,.,.,189459.000000,89297.000000,,2.12167262058,933577,.,.,584567.000000,323046.000000,,1.80954724714,202276,.,.,100678.000000,100208.000000,,1.00469024429,349747,.,.,247352.000000,93099.000000,,2.65687064308,381554,.,.,236537.000000,129739.000000,,1.82317576057
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,ALL,*,QUAL,*,0.388865,0.363108,0.491578,0.375546,59724,27351,83977437.000000,61421286.000000,0.000000,222779,.,.,121137.000000,85501.000000,,1.4167904469,86631,.,.,40009.000000,43508.000000,,0.919578008642,136148,.,.,81128.000000,41993.000000,,1.93194103779,479958,.,.,292223.000000,173023.000000,,1.68892574976,88606,.,.,44258.000000,43506.000000,,1.01728497219,155415,.,.,107310.000000,44226.000000,,2.42640075973,235937,.,.,140655.000000,85291.000000,,1.64911889883
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,PASS,*,QUAL,*,0.388865,0.363108,0.491578,0.375546,59724,27351,83977437.000000,61421286.000000,0.000000,222779,.,.,121137.000000,85501.000000,,1.4167904469,86631,.,.,40009.000000,43508.000000,,0.919578008642,136148,.,.,81128.000000,41993.000000,,1.93194103779,479958,.,.,292223.000000,173023.000000,,1.68892574976,88606,.,.,44258.000000,43506.000000,,1.01728497219,155415,.,.,107310.000000,44226.000000,,2.42640075973,235937,.,.,140655.000000,85291.000000,,1.64911889883
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.383994,0.334925,0.89149,0.357785,923,670,38076769.000000,6634626.000000,0.000000,3961,.,.,2335.000000,1457.000000,,1.60260809883,1521,.,.,775.000000,724.000000,,1.07044198895,2440,.,.,1560.000000,733.000000,,2.12824010914,42457,.,.,27652.000000,14145.000000,,1.95489572287,1543,.,.,811.000000,726.000000,,1.11707988981,3064,.,.,2212.000000,784.000000,,2.82142857143,37850,.,.,24629.000000,12635.000000,,1.94926790661
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.383994,0.334925,0.89149,0.357785,923,670,38076769.000000,6634626.000000,0.000000,3961,.,.,2335.000000,1457.000000,,1.60260809883,1521,.,.,775.000000,724.000000,,1.07044198895,2440,.,.,1560.000000,733.000000,,2.12824010914,42457,.,.,27652.000000,14145.000000,,1.95489572287,1543,.,.,811.000000,726.000000,,1.11707988981,3064,.,.,2212.000000,784.000000,,2.82142857143,37850,.,.,24629.000000,12635.000000,,1.94926790661
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,ALL,*,QUAL,*,0.304015,0.263634,0.604896,0.282388,7361,10246,26604713.000000,18573075.000000,0.000000,27673,.,.,15595.000000,7628.000000,,2.0444415312,8413,.,.,4716.000000,3104.000000,,1.51932989691,19260,.,.,10879.000000,4524.000000,,2.40473032714,85904,.,.,62714.000000,20357.000000,,3.08070933831,8948,.,.,5750.000000,3096.000000,,1.85723514212,24993,.,.,18696.000000,5303.000000,,3.52555157458,51963,.,.,38268.000000,11958.000000,,3.20020070246
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,PASS,*,QUAL,*,0.304015,0.263634,0.604896,0.282388,7361,10246,26604713.000000,18573075.000000,0.000000,27673,.,.,15595.000000,7628.000000,,2.0444415312,8413,.,.,4716.000000,3104.000000,,1.51932989691,19260,.,.,10879.000000,4524.000000,,2.40473032714,85904,.,.,62714.000000,20357.000000,,3.08070933831,8948,.,.,5750.000000,3096.000000,,1.85723514212,24993,.,.,18696.000000,5303.000000,,3.52555157458,51963,.,.,38268.000000,11958.000000,,3.20020070246
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,3330,.,.,2186.000000,1120.000000,,1.95178571429,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,3330,.,.,2186.000000,1120.000000,,1.95178571429
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,3330,.,.,2186.000000,1120.000000,,1.95178571429,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,3330,.,.,2186.000000,1120.000000,,1.95178571429
INDEL,*,GRCh38_AllTandemRepeats_gt100bp_slop5.bed.gz,ALL,*,QUAL,*,0.346075,0.298154,0.806934,0.320333,2933,3141,119934799.000000,13163890.000000,0.000000,12269,.,.,7411.000000,3771.000000,,1.96526120392,4246,.,.,2344.000000,1751.000000,,1.33866362079,8023,.,.,5067.000000,2020.000000,,2.50841584158,75777,.,.,51185.000000,22959.000000,,2.22940894638,4362,.,.,2580.000000,1748.000000,,1.47597254005,10268,.,.,7501.000000,2433.000000,,3.08302507193,61147,.,.,41104.000000,18778.000000,,2.18894450953
INDEL,*,GRCh38_AllTandemRepeats_gt100bp_slop5.bed.gz,PASS,*,QUAL,*,0.346075,0.298154,0.806934,0.320333,2933,3141,119934799.000000,13163890.000000,0.000000,12269,.,.,7411.000000,3771.000000,,1.96526120392,4246,.,.,2344.000000,1751.000000,,1.33866362079,8023,.,.,5067.000000,2020.000000,,2.50841584158,75777,.,.,51185.000000,22959.000000,,2.22940894638,4362,.,.,2580.000000,1748.000000,,1.47597254005,10268,.,.,7501.000000,2433.000000,,3.08302507193,61147,.,.,41104.000000,18778.000000,,2.18894450953
INDEL,*,GRCh38_AllTandemRepeats_lt51bp_slop5.bed.gz,ALL,*,QUAL,*,0.296444,0.268184,0.437887,0.281607,25118,29326,38085246.000000,28876394.000000,0.000000,86529,.,.,46445.000000,24629.000000,,1.88578505014,25651,.,.,13971.000000,9662.000000,,1.44597391844,60878,.,.,32474.000000,14967.000000,,2.16970668805,181798,.,.,126778.000000,44621.000000,,2.84121826046,27406,.,.,17235.000000,9656.000000,,1.78490057995,74785,.,.,53562.000000,16078.000000,,3.33138450056,79607,.,.,55981.000000,18887.000000,,2.96399639964
INDEL,*,GRCh38_AllTandemRepeats_lt51bp_slop5.bed.gz,PASS,*,QUAL,*,0.296444,0.268184,0.437887,0.281607,25118,29326,38085246.000000,28876394.000000,0.000000,86529,.,.,46445.000000,24629.000000,,1.88578505014,25651,.,.,13971.000000,9662.000000,,1.44597391844,60878,.,.,32474.000000,14967.000000,,2.16970668805,181798,.,.,126778.000000,44621.000000,,2.84121826046,27406,.,.,17235.000000,9656.000000,,1.78490057995,74785,.,.,53562.000000,16078.000000,,3.33138450056,79607,.,.,55981.000000,18887.000000,,2.96399639964
INDEL,*,GRCh38_AllTandemRepeatsandHomopolymers_slop5.bed.gz,ALL,*,QUAL,*,0.362146,0.333329,0.495765,0.347141,87592,59854,249348603.000000,111688558.000000,0.000000,320202,.,.,173748.000000,113612.000000,,1.52931028412,115960,.,.,55904.000000,54802.000000,,1.02010875515,204242,.,.,117844.000000,58810.000000,,2.00380887604,713260,.,.,453436.000000,234106.000000,,1.93688329218,119882,.,.,63724.000000,54792.000000,,1.16301649876,239769,.,.,168142.000000,62441.000000,,2.69281401643,353609,.,.,221570.000000,116873.000000,,1.89581853807
INDEL,*,GRCh38_AllTandemRepeatsandHomopolymers_slop5.bed.gz,PASS,*,QUAL,*,0.362146,0.333329,0.495765,0.347141,87592,59854,249348603.000000,111688558.000000,0.000000,320202,.,.,173748.000000,113612.000000,,1.52931028412,115960,.,.,55904.000000,54802.000000,,1.02010875515,204242,.,.,117844.000000,58810.000000,,2.00380887604,713260,.,.,453436.000000,234106.000000,,1.93688329218,119882,.,.,63724.000000,54792.000000,,1.16301649876,239769,.,.,168142.000000,62441.000000,,2.69281401643,353609,.,.,221570.000000,116873.000000,,1.89581853807
INDEL,*,GRCh38_BadPromoters.bed.gz,ALL,*,QUAL,*,0.422535,0.375,0.622642,0.397351,15,10,197273.000000,144205.000000,0.000000,71,.,.,38.000000,28.000000,,1.35714285714,30,.,.,11.000000,18.000000,,0.611111111111,41,.,.,27.000000,10.000000,,2.7,212,.,.,124.000000,85.000000,,1.45882352941,30,.,.,12.000000,18.000000,,0.666666666667,50,.,.,35.000000,14.000000,,2.5,132,.,.,77.000000,53.000000,,1.45283018868
INDEL,*,GRCh38_BadPromoters.bed.gz,PASS,*,QUAL,*,0.422535,0.375,0.622642,0.397351,15,10,197273.000000,144205.000000,0.000000,71,.,.,38.000000,28.000000,,1.35714285714,30,.,.,11.000000,18.000000,,0.611111111111,41,.,.,27.000000,10.000000,,2.7,212,.,.,124.000000,85.000000,,1.45882352941,30,.,.,12.000000,18.000000,,0.666666666667,50,.,.,35.000000,14.000000,,2.5,132,.,.,77.000000,53.000000,,1.45283018868
INDEL,*,GRCh38_HG001_GIABv3.2.2_compoundhet_slop50.bed.gz,ALL,*,QUAL,*,0.256193,0.237557,0.539501,0.246523,12220,14499,8094883.000000,4222261.000000,0.000000,30399,.,.,9887.000000,9762.000000,,1.01280475312,7788,.,.,2859.000000,3175.000000,,0.900472440945,22611,.,.,7028.000000,6587.000000,,1.06695005313,84163,.,.,54644.000000,22129.000000,,2.46933887659,9207,.,.,5536.000000,3173.000000,,1.74472108415,29550,.,.,19603.000000,6979.000000,,2.80885513684,45406,.,.,29505.000000,11977.000000,,2.463471654
INDEL,*,GRCh38_HG001_GIABv3.2.2_compoundhet_slop50.bed.gz,PASS,*,QUAL,*,0.256193,0.237557,0.539501,0.246523,12220,14499,8094883.000000,4222261.000000,0.000000,30399,.,.,9887.000000,9762.000000,,1.01280475312,7788,.,.,2859.000000,3175.000000,,0.900472440945,22611,.,.,7028.000000,6587.000000,,1.06695005313,84163,.,.,54644.000000,22129.000000,,2.46933887659,9207,.,.,5536.000000,3173.000000,,1.74472108415,29550,.,.,19603.000000,6979.000000,,2.80885513684,45406,.,.,29505.000000,11977.000000,,2.463471654
INDEL,*,GRCh38_HG001_GIABv3.2.2_varswithin50bp.bed.gz,ALL,*,QUAL,*,0.448726,0.41456,0.453663,0.430967,20341,12498,62683977.000000,52678259.000000,0.000000,71879,.,.,35834.000000,31807.000000,,1.12660735058,32254,.,.,13167.000000,18235.000000,,0.72207293666,39625,.,.,22667.000000,13572.000000,,1.67012967875,144616,.,.,85100.000000,55753.000000,,1.52637526232,32754,.,.,14340.000000,18218.000000,,0.787133604128,46255,.,.,30303.000000,14622.000000,,2.07242511284,65607,.,.,40457.000000,22913.000000,,1.76567887226
INDEL,*,GRCh38_HG001_GIABv3.2.2_varswithin50bp.bed.gz,PASS,*,QUAL,*,0.448726,0.41456,0.453663,0.430967,20341,12498,62683977.000000,52678259.000000,0.000000,71879,.,.,35834.000000,31807.000000,,1.12660735058,32254,.,.,13167.000000,18235.000000,,0.72207293666,39625,.,.,22667.000000,13572.000000,,1.67012967875,144616,.,.,85100.000000,55753.000000,,1.52637526232,32754,.,.,14340.000000,18218.000000,,0.787133604128,46255,.,.,30303.000000,14622.000000,,2.07242511284,65607,.,.,40457.000000,22913.000000,,1.76567887226
