Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,*,0.996566,0.996187,0.456293,0.996377,932,917,2809068885,2542283695.000000,0.000000,525395,.,.,296555.000000,194040.000000,,1.52831890332,523591,.,.,295637.000000,193640.000000,,1.52673517868,1804,.,.,918.000000,400.000000,,2.295,1008138,.,.,651709.000000,324648.000000,,2.00743266553,546042,.,.,341695.000000,193461.000000,,1.76622161573,2090,.,.,1765.000000,216.000000,,8.1712962963,460006,.,.,308249.000000,130971.000000,,2.35356682014
INDEL,*,*,PASS,*,QUAL,*,0.996566,0.996187,0.456293,0.996377,932,917,2809068885,2542283695.000000,0.000000,525395,.,.,296555.000000,194040.000000,,1.52831890332,523591,.,.,295637.000000,193640.000000,,1.52673517868,1804,.,.,918.000000,400.000000,,2.295,1008138,.,.,651709.000000,324648.000000,,2.00743266553,546042,.,.,341695.000000,193461.000000,,1.76622161573,2090,.,.,1765.000000,216.000000,,8.1712962963,460006,.,.,308249.000000,130971.000000,,2.35356682014
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,ALL,*,QUAL,*,0.994521,0.99289,0.523357,0.993704,721,804,83977437.000000,62849098.000000,0.000000,229958,.,.,127615.000000,85983.000000,,1.48418873498,228698,.,.,126997.000000,85697.000000,,1.48193052266,1260,.,.,618.000000,286.000000,,2.16083916084,506026,.,.,330388.000000,157521.000000,,2.09742193104,239479,.,.,148889.000000,85627.000000,,1.73880902052,1715,.,.,1448.000000,167.000000,,8.67065868263,264832,.,.,180051.000000,71727.000000,,2.51022627462
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,PASS,*,QUAL,*,0.994521,0.99289,0.523357,0.993704,721,804,83977437.000000,62849098.000000,0.000000,229958,.,.,127615.000000,85983.000000,,1.48418873498,228698,.,.,126997.000000,85697.000000,,1.48193052266,1260,.,.,618.000000,286.000000,,2.16083916084,506026,.,.,330388.000000,157521.000000,,2.09742193104,239479,.,.,148889.000000,85627.000000,,1.73880902052,1715,.,.,1448.000000,167.000000,,8.67065868263,264832,.,.,180051.000000,71727.000000,,2.51022627462
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.999333,0.99884,0.886681,0.999086,0,1,38076769.000000,13750354.000000,0.000000,7498,.,.,4424.000000,2697.000000,,1.64034111976,7493,.,.,4420.000000,2697.000000,,1.63885799036,5,.,.,4.000000,0.000000,,,68444,.,.,48996.000000,17827.000000,,2.74841532507,7747,.,.,4954.000000,2697.000000,,1.83685576567,9,.,.,9.000000,0.000000,,,60688,.,.,44033.000000,15130.000000,,2.91031064111
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.999333,0.99884,0.886681,0.999086,0,1,38076769.000000,13750354.000000,0.000000,7498,.,.,4424.000000,2697.000000,,1.64034111976,7493,.,.,4420.000000,2697.000000,,1.63885799036,5,.,.,4.000000,0.000000,,,68444,.,.,48996.000000,17827.000000,,2.74841532507,7747,.,.,4954.000000,2697.000000,,1.83685576567,9,.,.,9.000000,0.000000,,,60688,.,.,44033.000000,15130.000000,,2.91031064111
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,ALL,*,QUAL,*,0.994698,0.996174,0.599998,0.995435,88,43,26604713.000000,19570479.000000,0.000000,32249,.,.,17841.000000,9336.000000,,1.91098971722,32078,.,.,17768.000000,9305.000000,,1.90951101558,171,.,.,73.000000,31.000000,,2.35483870968,89517,.,.,67649.000000,18231.000000,,3.710657671,35670,.,.,25312.000000,9270.000000,,2.73052858684,137,.,.,123.000000,10.000000,,12.3,53710,.,.,42214.000000,8951.000000,,4.71612110379
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,PASS,*,QUAL,*,0.994698,0.996174,0.599998,0.995435,88,43,26604713.000000,19570479.000000,0.000000,32249,.,.,17841.000000,9336.000000,,1.91098971722,32078,.,.,17768.000000,9305.000000,,1.90951101558,171,.,.,73.000000,31.000000,,2.35483870968,89517,.,.,67649.000000,18231.000000,,3.710657671,35670,.,.,25312.000000,9270.000000,,2.73052858684,137,.,.,123.000000,10.000000,,12.3,53710,.,.,42214.000000,8951.000000,,4.71612110379
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,21401,.,.,4427.000000,16911.000000,,0.261782271894,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,21401,.,.,4427.000000,16911.000000,,0.261782271894
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,21401,.,.,4427.000000,16911.000000,,0.261782271894,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,21401,.,.,4427.000000,16911.000000,,0.261782271894
