Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,*,0.962823,0.977547,0.454317,0.970129,6521,3439,2809068885,2530026864.000000,0.000000,511452,.,.,287639.000000,189784.000000,,1.51561248577,492438,.,.,277941.000000,184939.000000,,1.50287932778,19014,.,.,9698.000000,4845.000000,,2.00165118679,926272,.,.,570330.000000,296101.000000,,1.92613331262,494102,.,.,280417.000000,184946.000000,,1.51621013701,11349,.,.,9415.000000,1586.000000,,5.93631778058,420821,.,.,280498.000000,109569.000000,,2.56001241227
INDEL,*,*,PASS,*,QUAL,*,0.962823,0.977547,0.454317,0.970129,6521,3439,2809068885,2530026864.000000,0.000000,511452,.,.,287639.000000,189784.000000,,1.51561248577,492438,.,.,277941.000000,184939.000000,,1.50287932778,19014,.,.,9698.000000,4845.000000,,2.00165118679,926272,.,.,570330.000000,296101.000000,,1.92613331262,494102,.,.,280417.000000,184946.000000,,1.51621013701,11349,.,.,9415.000000,1586.000000,,5.93631778058,420821,.,.,280498.000000,109569.000000,,2.56001241227
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,ALL,*,QUAL,*,0.977508,0.984063,0.508877,0.980774,2951,554,83977437.000000,61660970.000000,0.000000,227189,.,.,123430.000000,86737.000000,,1.42303745806,222079,.,.,121098.000000,85484.000000,,1.41661597492,5110,.,.,2332.000000,1253.000000,,1.86113328013,459549,.,.,273177.000000,149030.000000,,1.83303361739,222098,.,.,121782.000000,85094.000000,,1.43114673185,3597,.,.,2527.000000,853.000000,,2.96248534584,233854,.,.,148868.000000,63083.000000,,2.35987508521
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,PASS,*,QUAL,*,0.977508,0.984063,0.508877,0.980774,2951,554,83977437.000000,61660970.000000,0.000000,227189,.,.,123430.000000,86737.000000,,1.42303745806,222079,.,.,121098.000000,85484.000000,,1.41661597492,5110,.,.,2332.000000,1253.000000,,1.86113328013,459549,.,.,273177.000000,149030.000000,,1.83303361739,222098,.,.,121782.000000,85094.000000,,1.43114673185,3597,.,.,2527.000000,853.000000,,2.96248534584,233854,.,.,148868.000000,63083.000000,,2.35987508521
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.863183,0.831589,0.944195,0.847092,82,436,38076769.000000,5981362.000000,0.000000,3808,.,.,2260.000000,1359.000000,,1.6629874908,3287,.,.,1958.000000,1182.000000,,1.6565143824,521,.,.,302.000000,177.000000,,1.70621468927,71929,.,.,55750.000000,14716.000000,,3.78839358521,3338,.,.,2003.000000,1197.000000,,1.67335004177,676,.,.,644.000000,29.000000,,22.2068965517,67915,.,.,53103.000000,13490.000000,,3.93647146034
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.863183,0.831589,0.944195,0.847092,82,436,38076769.000000,5981362.000000,0.000000,3808,.,.,2260.000000,1359.000000,,1.6629874908,3287,.,.,1958.000000,1182.000000,,1.6565143824,521,.,.,302.000000,177.000000,,1.70621468927,71929,.,.,55750.000000,14716.000000,,3.78839358521,3338,.,.,2003.000000,1197.000000,,1.67335004177,676,.,.,644.000000,29.000000,,22.2068965517,67915,.,.,53103.000000,13490.000000,,3.93647146034
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,ALL,*,QUAL,*,0.848581,0.881561,0.672735,0.864757,1350,1531,26604713.000000,18474893.000000,0.000000,27797,.,.,15803.000000,7519.000000,,2.10174225296,23588,.,.,13716.000000,6605.000000,,2.07660862983,4209,.,.,2087.000000,914.000000,,2.28336980306,82841,.,.,58978.000000,17667.000000,,3.33831437143,23900,.,.,14207.000000,6622.000000,,2.1454243431,3211,.,.,2942.000000,213.000000,,13.8122065728,55730,.,.,41829.000000,10832.000000,,3.86161373708
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,PASS,*,QUAL,*,0.848581,0.881561,0.672735,0.864757,1350,1531,26604713.000000,18474893.000000,0.000000,27797,.,.,15803.000000,7519.000000,,2.10174225296,23588,.,.,13716.000000,6605.000000,,2.07660862983,4209,.,.,2087.000000,914.000000,,2.28336980306,82841,.,.,58978.000000,17667.000000,,3.33831437143,23900,.,.,14207.000000,6622.000000,,2.1454243431,3211,.,.,2942.000000,213.000000,,13.8122065728,55730,.,.,41829.000000,10832.000000,,3.86161373708
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7632,.,.,4846.000000,2723.000000,,1.77965479251,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7632,.,.,4846.000000,2723.000000,,1.77965479251
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7632,.,.,4846.000000,2723.000000,,1.77965479251,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7632,.,.,4846.000000,2723.000000,,1.77965479251
INDEL,*,GRCh38_AllTandemRepeats_gt100bp_slop5.bed.gz,ALL,*,QUAL,*,0.852992,0.8519,0.888903,0.852445,374,1130,119934799.000000,12475012.000000,0.000000,12183,.,.,7464.000000,3639.000000,,2.05111294312,10392,.,.,6401.000000,3204.000000,,1.99781523096,1791,.,.,1063.000000,435.000000,,2.44367816092,111830,.,.,84830.000000,23958.000000,,3.5407796978,10584,.,.,6638.000000,3225.000000,,2.05829457364,1840,.,.,1745.000000,79.000000,,22.0886075949,99406,.,.,76447.000000,20654.000000,,3.70131693619
