Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,*,0.991511,0.996459,0.424237,0.993979,1101,514,2809068885,2542283695.000000,0.000000,525395,.,.,296555.000000,194040.000000,,1.52831890332,520935,.,.,294071.000000,192770.000000,,1.52550189345,4460,.,.,2484.000000,1270.000000,,1.95590551181,946555,.,.,606098.000000,313581.000000,,1.93282756289,543061,.,.,339601.000000,192711.000000,,1.76222945239,1930,.,.,1463.000000,414.000000,,3.53381642512,401564,.,.,265034.000000,120456.000000,,2.20025569503
INDEL,*,*,PASS,*,QUAL,*,0.991511,0.996459,0.424237,0.993979,1101,514,2809068885,2542283695.000000,0.000000,525395,.,.,296555.000000,194040.000000,,1.52831890332,520935,.,.,294071.000000,192770.000000,,1.52550189345,4460,.,.,2484.000000,1270.000000,,1.95590551181,946555,.,.,606098.000000,313581.000000,,1.93282756289,543061,.,.,339601.000000,192711.000000,,1.76222945239,1930,.,.,1463.000000,414.000000,,3.53381642512,401564,.,.,265034.000000,120456.000000,,2.20025569503
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,ALL,*,QUAL,*,0.996765,0.997702,0.517599,0.997233,308,165,83977437.000000,62849098.000000,0.000000,229956,.,.,127613.000000,85983.000000,,1.48416547457,229212,.,.,127196.000000,85849.000000,,1.48162471316,744,.,.,417.000000,134.000000,,3.11194029851,497868,.,.,320982.000000,160949.000000,,1.99430875619,239620,.,.,148811.000000,85803.000000,,1.73433329837,552,.,.,389.000000,143.000000,,2.72027972028,257696,.,.,171782.000000,75003.000000,,2.29033505326
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,PASS,*,QUAL,*,0.996765,0.997702,0.517599,0.997233,308,165,83977437.000000,62849098.000000,0.000000,229956,.,.,127613.000000,85983.000000,,1.48416547457,229212,.,.,127196.000000,85849.000000,,1.48162471316,744,.,.,417.000000,134.000000,,3.11194029851,497868,.,.,320982.000000,160949.000000,,1.99430875619,239620,.,.,148811.000000,85803.000000,,1.73433329837,552,.,.,389.000000,143.000000,,2.72027972028,257696,.,.,171782.000000,75003.000000,,2.29033505326
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.955055,0.982131,0.823494,0.968404,57,54,38076769.000000,13750354.000000,0.000000,7498,.,.,4424.000000,2697.000000,,1.64034111976,7161,.,.,4199.000000,2609.000000,,1.60942889996,337,.,.,225.000000,88.000000,,2.55681818182,42803,.,.,26677.000000,15514.000000,,1.719543638,7420,.,.,4721.000000,2614.000000,,1.80604437643,135,.,.,102.000000,32.000000,,3.1875,35248,.,.,21854.000000,12868.000000,,1.69832141747
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.955055,0.982131,0.823494,0.968404,57,54,38076769.000000,13750354.000000,0.000000,7498,.,.,4424.000000,2697.000000,,1.64034111976,7161,.,.,4199.000000,2609.000000,,1.60942889996,337,.,.,225.000000,88.000000,,2.55681818182,42803,.,.,26677.000000,15514.000000,,1.719543638,7420,.,.,4721.000000,2614.000000,,1.80604437643,135,.,.,102.000000,32.000000,,3.1875,35248,.,.,21854.000000,12868.000000,,1.69832141747
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,ALL,*,QUAL,*,0.975006,0.985946,0.57457,0.980446,328,144,26604713.000000,19570479.000000,0.000000,32248,.,.,17840.000000,9336.000000,,1.91088260497,31442,.,.,17408.000000,9232.000000,,1.8856152513,806,.,.,432.000000,104.000000,,4.15384615385,83459,.,.,60079.000000,20720.000000,,2.89956563707,35007,.,.,24756.000000,9234.000000,,2.68096166342,499,.,.,401.000000,90.000000,,4.45555555556,47953,.,.,34922.000000,11396.000000,,3.06440856441
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,PASS,*,QUAL,*,0.975006,0.985946,0.57457,0.980446,328,144,26604713.000000,19570479.000000,0.000000,32248,.,.,17840.000000,9336.000000,,1.91088260497,31442,.,.,17408.000000,9232.000000,,1.8856152513,806,.,.,432.000000,104.000000,,4.15384615385,83459,.,.,60079.000000,20720.000000,,2.89956563707,35007,.,.,24756.000000,9234.000000,,2.68096166342,499,.,.,401.000000,90.000000,,4.45555555556,47953,.,.,34922.000000,11396.000000,,3.06440856441
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4031,.,.,1349.000000,2666.000000,,0.506001500375,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4031,.,.,1349.000000,2666.000000,,0.506001500375
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4031,.,.,1349.000000,2666.000000,,0.506001500375,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4031,.,.,1349.000000,2666.000000,,0.506001500375
