Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,*,0.990499,0.996721,0.414044,0.9936,1085,695,2809068885,2542283695.000000,0.000000,525395,.,.,296555.000000,194040.000000,,1.52831890332,520403,.,.,293919.000000,192615.000000,,1.52594034732,4992,.,.,2636.000000,1425.000000,,1.8498245614,928393,.,.,590697.000000,311127.000000,,1.89857196579,542213,.,.,338861.000000,192555.000000,,1.75981407909,1784,.,.,1186.000000,571.000000,,2.07705779335,384396,.,.,250650.000000,118001.000000,,2.12413454123
INDEL,*,*,PASS,*,QUAL,*,0.990499,0.996721,0.414044,0.9936,1085,695,2809068885,2542283695.000000,0.000000,525395,.,.,296555.000000,194040.000000,,1.52831890332,520403,.,.,293919.000000,192615.000000,,1.52594034732,4992,.,.,2636.000000,1425.000000,,1.8498245614,928393,.,.,590697.000000,311127.000000,,1.89857196579,542213,.,.,338861.000000,192555.000000,,1.75981407909,1784,.,.,1186.000000,571.000000,,2.07705779335,384396,.,.,250650.000000,118001.000000,,2.12413454123
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,ALL,*,QUAL,*,0.994095,0.997141,0.504789,0.995615,493,190,83977437.000000,62849098.000000,0.000000,229957,.,.,127614.000000,85983.000000,,1.48417710478,228599,.,.,126979.000000,85752.000000,,1.48077012781,1358,.,.,635.000000,231.000000,,2.74891774892,483745,.,.,308206.000000,161183.000000,,1.91214954431,238871,.,.,148192.000000,85742.000000,,1.7283478342,685,.,.,430.000000,251.000000,,1.71314741036,244189,.,.,159584.000000,75190.000000,,2.12240989493
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,PASS,*,QUAL,*,0.994095,0.997141,0.504789,0.995615,493,190,83977437.000000,62849098.000000,0.000000,229957,.,.,127614.000000,85983.000000,,1.48417710478,228599,.,.,126979.000000,85752.000000,,1.48077012781,1358,.,.,635.000000,231.000000,,2.74891774892,483745,.,.,308206.000000,161183.000000,,1.91214954431,238871,.,.,148192.000000,85742.000000,,1.7283478342,685,.,.,430.000000,251.000000,,1.71314741036,244189,.,.,159584.000000,75190.000000,,2.12240989493
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.954655,0.979327,0.836511,0.966833,36,120,38076769.000000,13750354.000000,0.000000,7498,.,.,4424.000000,2697.000000,,1.64034111976,7158,.,.,4197.000000,2610.000000,,1.60804597701,340,.,.,227.000000,87.000000,,2.6091954023,46156,.,.,29047.000000,16189.000000,,1.79424300451,7390,.,.,4696.000000,2605.000000,,1.80268714012,156,.,.,117.000000,37.000000,,3.16216216216,38610,.,.,24234.000000,13547.000000,,1.78888314756
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.954655,0.979327,0.836511,0.966833,36,120,38076769.000000,13750354.000000,0.000000,7498,.,.,4424.000000,2697.000000,,1.64034111976,7158,.,.,4197.000000,2610.000000,,1.60804597701,340,.,.,227.000000,87.000000,,2.6091954023,46156,.,.,29047.000000,16189.000000,,1.79424300451,7390,.,.,4696.000000,2605.000000,,1.80268714012,156,.,.,117.000000,37.000000,,3.16216216216,38610,.,.,24234.000000,13547.000000,,1.78888314756
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,ALL,*,QUAL,*,0.971812,0.988464,0.576543,0.980068,211,195,26604713.000000,19570479.000000,0.000000,32248,.,.,17840.000000,9336.000000,,1.91088260497,31339,.,.,17296.000000,9159.000000,,1.88841576591,909,.,.,544.000000,177.000000,,3.07344632768,83319,.,.,59297.000000,20665.000000,,2.86944108396,34875,.,.,24647.000000,9151.000000,,2.69336684515,407,.,.,278.000000,121.000000,,2.29752066116,48037,.,.,34372.000000,11393.000000,,3.01694022645
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,PASS,*,QUAL,*,0.971812,0.988464,0.576543,0.980068,211,195,26604713.000000,19570479.000000,0.000000,32248,.,.,17840.000000,9336.000000,,1.91088260497,31339,.,.,17296.000000,9159.000000,,1.88841576591,909,.,.,544.000000,177.000000,,3.07344632768,83319,.,.,59297.000000,20665.000000,,2.86944108396,34875,.,.,24647.000000,9151.000000,,2.69336684515,407,.,.,278.000000,121.000000,,2.29752066116,48037,.,.,34372.000000,11393.000000,,3.01694022645
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4464,.,.,2614.000000,1805.000000,,1.44819944598,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4464,.,.,2614.000000,1805.000000,,1.44819944598
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4464,.,.,2614.000000,1805.000000,,1.44819944598,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4464,.,.,2614.000000,1805.000000,,1.44819944598
