Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,*,0.985308,0.994072,0.405965,0.989671,2608,261,2809068885,2542283695.000000,0.000000,525395,.,.,296555.000000,194040.000000,,1.52831890332,517676,.,.,290794.000000,193171.000000,,1.50537088901,7719,.,.,5761.000000,869.000000,,6.62945914845,913799,.,.,565775.000000,322583.000000,,1.75388969661,539611,.,.,335943.000000,193138.000000,,1.73939359422,3218,.,.,1119.000000,2062.000000,,0.542677012609,370970,.,.,228713.000000,127383.000000,,1.79547506339
INDEL,*,*,PASS,*,QUAL,*,0.985308,0.994072,0.405965,0.989671,2608,261,2809068885,2542283695.000000,0.000000,525395,.,.,296555.000000,194040.000000,,1.52831890332,517676,.,.,290794.000000,193171.000000,,1.50537088901,7719,.,.,5761.000000,869.000000,,6.62945914845,913799,.,.,565775.000000,322583.000000,,1.75388969661,539611,.,.,335943.000000,193138.000000,,1.73939359422,3218,.,.,1119.000000,2062.000000,,0.542677012609,370970,.,.,228713.000000,127383.000000,,1.79547506339
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,ALL,*,QUAL,*,0.981318,0.992448,0.492344,0.986852,1667,61,83977437.000000,62849098.000000,0.000000,229956,.,.,127613.000000,85983.000000,,1.48416547457,225660,.,.,124009.000000,85882.000000,,1.44394634498,4296,.,.,3604.000000,101.000000,,35.6831683168,468195,.,.,281415.000000,172569.000000,,1.63073900874,235887,.,.,145288.000000,85843.000000,,1.69248511818,1795,.,.,236.000000,1541.000000,,0.153147306944,230513,.,.,135891.000000,85185.000000,,1.59524564184
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,PASS,*,QUAL,*,0.981318,0.992448,0.492344,0.986852,1667,61,83977437.000000,62849098.000000,0.000000,229956,.,.,127613.000000,85983.000000,,1.48416547457,225660,.,.,124009.000000,85882.000000,,1.44394634498,4296,.,.,3604.000000,101.000000,,35.6831683168,468195,.,.,281415.000000,172569.000000,,1.63073900874,235887,.,.,145288.000000,85843.000000,,1.69248511818,1795,.,.,236.000000,1541.000000,,0.153147306944,230513,.,.,135891.000000,85185.000000,,1.59524564184
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.956922,0.988035,0.815116,0.97223,42,32,38076769.000000,13750354.000000,0.000000,7498,.,.,4424.000000,2697.000000,,1.64034111976,7175,.,.,4199.000000,2626.000000,,1.59900990099,323,.,.,225.000000,71.000000,,3.16901408451,40685,.,.,25954.000000,14076.000000,,1.843847684,7432,.,.,4711.000000,2635.000000,,1.78785578748,90,.,.,60.000000,30.000000,,2.0,33163,.,.,21183.000000,11411.000000,,1.85636666375
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.956922,0.988035,0.815116,0.97223,42,32,38076769.000000,13750354.000000,0.000000,7498,.,.,4424.000000,2697.000000,,1.64034111976,7175,.,.,4199.000000,2626.000000,,1.59900990099,323,.,.,225.000000,71.000000,,3.16901408451,40685,.,.,25954.000000,14076.000000,,1.843847684,7432,.,.,4711.000000,2635.000000,,1.78785578748,90,.,.,60.000000,30.000000,,2.0,33163,.,.,21183.000000,11411.000000,,1.85636666375
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,ALL,*,QUAL,*,0.976185,0.988153,0.574845,0.982132,312,91,26604713.000000,19570479.000000,0.000000,32248,.,.,17840.000000,9336.000000,,1.91088260497,31480,.,.,17387.000000,9263.000000,,1.87703767678,768,.,.,453.000000,73.000000,,6.20547945205,83386,.,.,60396.000000,20173.000000,,2.99390274129,35032,.,.,24736.000000,9262.000000,,2.67069747355,420,.,.,282.000000,128.000000,,2.203125,47934,.,.,35378.000000,10783.000000,,3.28090512844
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,PASS,*,QUAL,*,0.976185,0.988153,0.574845,0.982132,312,91,26604713.000000,19570479.000000,0.000000,32248,.,.,17840.000000,9336.000000,,1.91088260497,31480,.,.,17387.000000,9263.000000,,1.87703767678,768,.,.,453.000000,73.000000,,6.20547945205,83386,.,.,60396.000000,20173.000000,,2.99390274129,35032,.,.,24736.000000,9262.000000,,2.67069747355,420,.,.,282.000000,128.000000,,2.203125,47934,.,.,35378.000000,10783.000000,,3.28090512844
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2872,.,.,1290.000000,1565.000000,,0.82428115016,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2872,.,.,1290.000000,1565.000000,,0.82428115016
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2872,.,.,1290.000000,1565.000000,,0.82428115016,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2872,.,.,1290.000000,1565.000000,,0.82428115016
